"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.7321841883308747","0.9782286286354065","109.9655251097835","121.14167069966815","0.9754243493080139","115.68609898386438","110.72452511407634","0.9657210111618042","106.18264590992648","106.1616583630047","0.8082860708236694","127.43976268892975","119.007868133815","0.8084552884101868","81.61669762305965","116.3743334744884","0.9956517815589905","152.9901003370098","168.56657045077435","0.9808114767074585","76.5103129467933","162.93406798776275","0.9867927432060242","173.16095090379903","249.4305149854812","0.9643059968948364","28.969050388710173","191.97007440887722","0.9324039816856384","174.99557993770426","306.7004286504425","0.8511913418769836","57.56760940053105","125.9561373280213","0.9867231249809265","142.6944029564951","301.10900338772126","0.9803414344787598","91.79452135671977","306.4281038267423","0.08795230090618134","176.90894033394608","352.6454797255255","0.08127167075872421","101.24159869025736","354.6633019911505","0.03950118273496628","166.06922423917484","315.89407321626106","0.024068817496299744","96.10675487642975","321.09161106886063"
"1","0.730402234941721","0.9751400351524353","110.56235319648694","120.28094536435289","0.972491979598999","115.50347222222223","107.58322116547983","0.9609817862510681","105.40811376633988","106.44357596878457","0.7909107208251953","126.61100100847631","116.43543884817478","0.8040286898612976","80.75969222324346","114.57982696263137","0.9955547451972961","153.3414075265523","168.2275012531112","0.9803650379180908","69.98427447150736","159.1043928028208","0.9857423901557922","174.09987106821896","250.56845875967923","0.9622817039489746","30.342283560559643","189.92595301265212","0.9349342584609985","173.64213133169935","306.90563640763276","0.8525015115737915","56.31416270935458","127.00328995696212","0.9848175644874573","145.11667687908496","300.58110870091264","0.9800282716751099","90.95142239838644","306.95253085246134","0.086735300719738","176.68075661254085","353.0860023160952","0.08208564668893814","5.6739238664215685","319.26742688744474","0.04302417114377022","166.88291462418303","314.8065887721239","0.02521418035030365","61.843812231924026","313.0757721757467"
"2","0.7353144575129537","0.9713575839996338","109.61096271190769","120.75952310477739","0.9719058871269226","113.16588956546161","106.8894701932384","0.9672902822494507","98.69924108966504","107.42104319344581","0.8240355849266052","126.53249304279004","115.97710803546738","0.8133600354194641","80.10694316789215","115.46204693549504","0.995349645614624","154.0392827052696","167.42512660743918","0.9722599983215332","76.27363217422386","158.01548240459073","0.9867745637893677","170.80604702818627","249.80886273679482","0.9637614488601685","26.349624932981005","191.43347816129702","0.939396321773529","174.03644237642976","305.148407252489","0.8499471545219421","54.95005489174837","127.49686452139797","0.9854822158813477","144.39888748468138","300.0922333033739","0.9786571860313416","89.87343781913808","306.2711840604259","0.09117445349693298","176.24325022977942","353.17645317685293","0.10633373260498047","6.22670740863077","317.8755336525166","0.04990360885858536","166.86984592013889","314.24174891108964","0.03335607424378395","61.00828083512051","312.57104924294805"
"3","0.7345637271509451","0.9681287407875061","109.49432572508171","120.90248310460454","0.9707193374633789","114.46541181576798","111.2579777810426","0.9654804468154907","98.23317184946896","107.24011716589465","0.8124013543128967","126.32740693933825","116.72794578349696","0.8106445074081421","80.62085120506536","115.45010456996683","0.9954363703727722","154.18409160539215","167.91682150511616","0.9718548655509949","76.5179483251634","158.41353424882467","0.9871340394020081","173.60956329146242","250.42092112313333","0.9644759893417358","25.063903409671163","192.38514047808354","0.9407351613044739","174.1999208537582","305.712145239906","0.8622784614562988","54.14530835120507","128.57362190179066","0.9836280345916748","144.3844784007353","299.14990450428655","0.9797447323799133","90.11275148080065","307.35928425746687","0.09365314245223999","177.27931602328434","353.1316976631638","0.09755677729845047","7.559527228860294","318.7093603083518","0.04967635124921799","167.05875970179738","313.88911694551996","0.03403504937887192","60.52177080141953","311.6404197490321"
"4","0.7347338111961589","0.9678395390510559","110.47447054993873","120.31739631585316","0.9696903228759766","115.07353739021652","111.28633482266318","0.9732477068901062","102.67108194189134","110.43281217591954","0.7915239930152893","126.77293166615605","116.66313779037611","0.8150420784950256","79.80130463643792","115.5574805335661","0.9953557848930359","154.3548943014706","167.65634182280147","0.9706400632858276","77.10656658496733","158.39371672773785","0.986836850643158","172.1326401654412","249.87217185771573","0.9653217196464539","25.049027586294937","191.91444599522956","0.9381328225135803","172.731343188317","305.1749818514934","0.8824219703674316","55.21733302696079","127.0822521648576","0.9856277704238892","144.436625561683","300.24396778207966","0.9789189100265503","90.44852462469363","306.5009247096239","0.09533067047595978","175.91003816891342","353.5053948596516","0.0991932675242424","103.73879825367648","354.4573812569138","0.04438421130180359","165.1166290083742","314.4878556243087","0.0309671089053154","60.913113862081296","313.1436346273507"
"5","0.733355832121828","0.9687952399253845","111.3226198682598","119.94606490683768","0.9682604670524597","115.431538500817","111.43674057141871","0.9567925333976746","107.14524611928105","107.93696310667866","0.7960965633392334","127.0523290696487","116.80190905005531","0.8143068552017212","81.32563572303923","115.59010733545355","0.9957032799720764","154.09045649509804","167.78370544973728","0.9692208170890808","78.15823025173611","159.0432226130393","0.9882605075836182","172.75845396752453","250.14443186532083","0.966805100440979","23.428424511080475","192.81657261131085","0.9413853883743286","173.15759995404412","304.5918314435841","0.8728427290916443","58.2305987987643","126.87358484858962","0.9852477312088013","144.2484138837827","300.15572066855646","0.9795017838478088","90.1223814721201","307.40128508711285","0.09093376249074936","176.65173100490196","353.9179493051715","0.09741032123565674","8.725516126046774","317.9475767422567","0.045046932995319366","166.73933440563727","314.4176273852323","0.030439132824540138","61.87083125893587","312.97381645810293"
"6","0.7350488881416181","0.9703169465065002","111.00657743566177","120.00314358061395","0.9685348272323608","115.11555989583334","111.1993840310426","0.9575846195220947","107.50457963133171","107.0574492057868","0.7955766320228577","126.93981694240196","116.5805539831651","0.818245530128479","80.61715718188317","115.75992550470134","0.9953616261482239","153.65794462316177","167.6028037282218","0.981319010257721","70.24276833129085","158.9700452416344","0.9868941307067871","172.75548598345588","248.83135500207413","0.9647663831710815","24.23975726358252","191.54178585626386","0.9409897923469543","173.68492774714053","304.103506982854","0.8758288621902466","57.29689255259396","127.32447801438055","0.9840819835662842","144.58028556474673","299.98911089601773","0.9784635901451111","89.08221475439134","307.58630263066925","0.095413938164711","176.8039758220997","353.1625825324945","0.09877341985702515","102.28387171926063","354.107892871958","0.0515526719391346","166.41060623468138","314.55195874239496","0.03212713450193405","62.714444827410134","312.24667709485624"
"7","0.7339279934325639","0.9690996408462524","110.81827001633988","119.96597155005531","0.9694541096687317","114.52858519709967","107.25138706443585","0.9599020481109619","107.67769607843138","107.6783549891109","0.8000413775444031","127.17891518586602","116.47957860896018","0.8084553480148315","80.62141767514298","115.6615589783255","0.9954280853271484","154.40764782475492","167.71454667623067","0.9789871573448181","70.72545668658088","159.78753824149615","0.9870221614837646","172.39418977226308","249.8926537437777","0.9661352038383484","25.357073615579047","191.85466935149338","0.9476155042648315","173.83600771037584","305.23169593473455","0.8752219080924988","55.89918348524306","127.35027482024337","0.9847003221511841","144.93858187806373","299.7317261822456","0.9802848100662231","90.4797443065768","307.0833297324392","0.09203549474477768","176.7446959252451","353.3822118708518","0.09040185809135437","7.716529696595435","317.88697369330754","0.04567128047347069","167.66615923713238","315.0516584278208","0.026319578289985657","94.2181675730188","320.5406094441372"
"8","0.7353409617481863","0.96820068359375","110.83922940921161","120.43296341347485","0.9710990190505981","115.4019304661969","111.25473697628595","0.9732416272163391","102.40637286815769","110.90192676645465","0.8263422846794128","126.97082120608661","116.72584736241704","0.8004909753799438","81.17518605749592","115.75173437067893","0.9950156807899475","155.31787747651146","167.55804821453265","0.9810422658920288","78.1725914649714","162.09523428857855","0.9875004291534424","174.25192440257354","250.12166521190545","0.9638543725013733","28.622362722758375","191.10813377177823","0.9422138333320618","173.92300474877453","305.80411927889935","0.8740827441215515","56.03167365579044","126.15791793418143","0.9845708012580872","145.21439695669935","299.4744062845686","0.9811568260192871","90.7409747753268","307.2422263896571","0.0961814820766449","177.15778824550654","352.7701210764657","0.08239203691482544","103.40753293504902","354.5431977668695","0.044368550181388855","167.47003293504903","315.30298283669805","0.029042737558484077","61.3974098754085","312.0973408116704"
"9","0.735345950240598","0.968329906463623","110.85974998723448","119.54191224764935","0.9702823758125305","115.57973824295344","111.283806994953","0.9736080765724182","102.38553315206292","110.82928412783464","0.8254778385162354","126.88076044219773","115.69428300435565","0.7957991361618042","80.3317360472835","115.7864676956582","0.9945177435874939","156.02527892667484","168.02323332930035","0.9823028445243835","78.38057374642565","163.0879089895603","0.9865381121635437","174.48655471303107","249.68123984547844","0.9660389423370361","27.698440053104576","193.05425323216264","0.9372287392616272","173.34692861519608","307.41418349004425","0.8730342984199524","55.24462332133375","125.9078574391593","0.9862580299377441","144.99952129289215","300.0726912506914","0.9811881184577942","90.8035338158701","306.91519678166486","0.09692096710205078","176.43610536662584","353.92232439159295","0.09152840822935104","105.0992280050041","355.4814431519635","0.038570404052734375","136.05435240502453","317.96822066855646","0.03325721248984337","61.27677967345793","312.20363920768807"
