"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.4788971210227293","0.998728334903717","128.12158522263073","144.1289581028761","0.9983653426170349","150.3268931270425","111.5011191579093","0.9990894794464111","96.51596169066586","119.55044366617119","0.7262475490570068","177.72732204861111","102.34907842315404","0.9012963175773621","61.26661911509396","124.77425634333518","0.9434596300125122","200.49523845996734","227.7647143338634","0.9084752202033997","28.146872925602533","200.73761796529317","0.7883545756340027","249.08223868974676","325.02442486518254","0.13501496613025665","-29.079174964256538","287.02022046114496","0.29149988293647766","231.63290185866015","189.51663937188886","0.15385425090789795","46.478454988766345","193.1543940991427","0.06934861093759537","165.92266007965688","240.61562327157083","0.055682647973299026","192.92805989583334","245.42897992429482","0.050297439098358154","194.69469656352126","257.05575588530144","0.04268082603812218","188.88895271650327","257.2148145827572","0.04300771281123161","187.72275837418303","258.15727301403484","0.03584827110171318","184.64741625816995","258.7581344199392"
"1","0.4682309320744346","0.9990057349205017","129.36167598549838","142.07851713737557","0.9980044960975647","150.31411164726308","109.77709204749725","0.9991403818130493","97.39079095179738","117.95498738246683","0.6769755482673645","179.73099851919935","115.16295306450499","0.9001092910766602","70.7592613868464","125.28393770741151","0.9523374438285828","199.17675142973857","232.24295557072733","0.9119421243667603","21.585254544526144","204.8679588115321","0.7739346623420715","249.55253650939545","325.579088599281","0.09227930009365082","-24.858364529079864","254.7295224350111","0.19492366909980774","231.56581903594773","194.66780130842093","0.13669192790985107","232.5004148794935","98.23439066388967","0.08920262008905411","163.93353630514707","240.2358495661643","0.05397910252213478","179.9176145067402","237.93341982681142","0.05173420161008835","194.69316470077615","257.01869728290933","0.046441659331321716","190.49606821895426","256.54085682556695","0.044902071356773376","188.1873276654412","258.09754498237004","0.038321610540151596","185.33333971609477","259.167334632536"
"2","0.4745372095528771","0.9988778233528137","129.67485415390115","141.55674757155697","0.9976588487625122","150.89829388786765","108.17882436566649","0.9991194605827332","97.46413685917075","116.44720296944138","0.7160824537277222","179.56739238664215","109.68912040237832","0.9026668071746826","61.16782194648693","126.34176878802545","0.9214922785758972","200.58952780330884","229.16457994849284","0.9055002927780151","22.922626570159316","204.58275178892424","0.7639683485031128","251.21740004595588","324.3083690542036","0.11851685494184494","-25.50421621285233","252.804306165307","0.24644985795021057","230.69750816993465","195.78215202399062","0.1346619576215744","234.55810546875","100.26712873340709","0.0975310206413269","165.12248519199346","239.36151285087115","0.057169076055288315","193.63431244893792","244.9077450912611","0.05926909297704697","195.30693104064542","256.1742083794248","0.05588960275053978","190.10052849264707","255.98816998237004","0.047569189220666885","188.65741804534315","258.60790691544526","0.044709596782922745","184.5605628319036","245.55906582722625"
"3","0.4782273554626633","0.9988235831260681","127.82848083895017","142.26821764380531","0.9978711605072021","151.5692657271242","109.21629509039686","0.9990677237510681","97.23163679534315","115.96357767560842","0.7297521233558655","175.63983992034315","112.66160272918972","0.897606611251831","71.01304796006944","124.15024748945659","0.9372525215148926","200.36584392871734","231.58249576534848","0.9101114869117737","21.091476141237745","205.69331076292866","0.7669695019721985","252.93555964052288","310.9476005081582","0.09230321645736694","-24.14831822214563","253.8335371439436","0.25327038764953613","223.42971303104576","176.82119183835732","0.1499568372964859","232.79127731821896","104.20625399699254","0.09333208948373795","164.5773175806781","239.69632039027934","0.06701666861772537","178.98943333843954","249.60012250241982","0.06189863756299019","194.80486302593954","254.90410458725114","0.061525505036115646","178.56443716809642","254.3764043487279","0.058430012315511703","188.64647160947715","258.33867706028764","0.054676976054906845","184.1764003778595","259.2638133901411"
"4","0.49298085097004385","0.9987360835075378","128.85265076082518","142.6043701171875","0.9980928301811218","151.79315704146242","109.89248090085731","0.9991382956504822","97.92028888378269","116.72511007933491","0.7426645755767822","178.25726677389707","113.21381965569691","0.9032099843025208","61.65203418607027","124.67371847777241","0.9288013577461243","205.08651833129088","228.67606103947733","0.9124000668525696","22.57749071308211","206.3457009644635","0.8342060446739197","250.2747140522876","321.4330946660675","0.11132528632879257","-29.743311264935663","289.7078522538717","0.4334697127342224","221.56240425857845","173.28429095513","0.14885011315345764","232.48977162479576","104.72997614767701","0.07946769148111343","164.54293045343138","239.83750604950222","0.060621969401836395","179.71244064031865","249.60990973278487","0.06581342220306396","194.31109260110296","254.85087436912337","0.057287875562906265","188.13765382455065","255.04934125241982","0.05396811664104462","188.65152994791669","258.1834263084209","0.05262104049324989","184.04769199346407","258.8672037040238"
"5","0.49284972491509776","0.9985160231590271","127.96770482281455","143.2840803028208","0.9981939196586609","151.63084341809642","110.90758197075499","0.9991788268089294","98.45195695465686","115.98982819413717","0.7539278268814087","179.38766978145426","116.67041339705477","0.9025972485542297","61.70392603656046","124.51950478342783","0.9210872650146484","205.34864238664215","229.19954823181695","0.9137077927589417","25.718242171543096","200.981796399682","0.8530259728431702","250.7781862745098","321.57102331651","0.12178877741098404","-29.58506066814747","289.4244438779038","0.37988075613975525","219.3817497702206","176.13316898852324","0.17952054738998413","231.20744293811276","102.27724598572318","0.08378267288208008","165.80100464665034","240.51018368881364","0.06953302770853043","178.73393139808007","249.36550444206307","0.05753461644053459","193.13960056678923","254.9662794265072","0.053008656948804855","178.1677964154412","254.47076037921738","0.04673873260617256","188.80809908598857","258.4029908306831","0.04642266035079956","184.15640637765523","259.4248651825221"
"6","0.4858822136679116","0.9986155033111572","128.60327627144608","141.97485999723452","0.9982073307037354","152.31153301164215","109.61842224661228","0.999036431312561","97.23521114174837","114.79347701621268","0.7257140278816223","180.3567963643791","114.35473686825914","0.9042115211486816","62.23560208588644","123.69009372407358","0.9110961556434631","202.02266518586603","228.3444132847069","0.9160749316215515","21.8806547277114","205.9107849661228","0.8091588616371155","251.73595154207518","325.5127817339602","0.11006305366754532","-28.597894805708744","289.52257544593476","0.4805600345134735","232.56783279718138","197.14278769704094","0.1039857491850853","237.6361762152778","140.87217617878872","0.07858425378799438","165.9793709150327","242.62751486449116","0.05390613526105881","180.6552542892157","250.64147409084626","0.04694077745079994","194.4910386029412","254.33391739836838","0.0450778529047966","179.0698561325572","255.4814863626936","0.039766278117895126","187.6696537990196","257.7024098624171","0.03899873420596123","202.68471711601308","243.27437949391594"
"7","0.5002457275986671","0.9983735680580139","128.05527630974265","143.6141562672843","0.9982201457023621","154.52378216911765","109.03418616910952","0.9991279244422913","96.76472183925654","114.0797221766109","0.7000604271888733","178.881915722018","117.39869514397816","0.9143968820571899","64.55267214307598","123.13224589930172","0.904415488243103","204.1443429585376","228.95627722275998","0.9161765575408936","21.902485766441995","204.27088914719306","0.8406520485877991","251.45220588235296","327.4941125380255","0.13749487698078156","-28.83304770475899","286.8595089532633","0.6572836637496948","230.79824410232845","207.49117960972072","0.13006924092769623","229.63629429636438","204.28053054134404","0.07027532160282135","165.97801457822715","244.10350698285401","0.05592874810099602","180.4852813521242","251.76713521501662","0.04645926505327225","232.51817491319446","317.9947304514657","0.04429604113101959","178.97669972937092","254.25176299778764","0.04818258807063103","187.52119076797388","256.2096627834624","0.042764581739902496","185.02371195874184","245.5324912282218"
"8","0.500476464848308","0.9985811710357666","128.448526220384","142.4502050349143","0.9983808994293213","152.60847503063727","107.70243416845273","0.9991270899772644","98.90034594566994","113.16745184164132","0.6927370429039001","186.88395182291669","118.48520734668834","0.9118140339851379","71.49085350285948","124.22994698043419","0.9250117540359497","209.79524101307192","231.96376024094306","0.9105740785598755","21.457172468596816","205.32530117878875","0.8286972641944885","252.55980647467322","327.7080056519635","0.13047286868095398","-27.856094260620917","287.77237883711285","0.6523731350898743","234.6851064644608","202.230575696557","0.1482868641614914","230.95720677593957","202.14696293383574","0.07824575155973434","165.70213567197715","242.08863384955754","0.05528642609715462","182.8592696844363","254.32583159050057","0.04241764172911644","232.51707388684642","317.86010742187506","0.044187840074300766","180.23603451797388","253.4560482058905","0.04865797236561775","186.76245595894608","257.2419725266178","0.043248068541288376","184.89123774509804","244.1566885889104"
"9","0.504723119604237","0.9984279870986938","129.38673630259396","143.16358718196904","0.998333752155304","153.21587456597223","107.47911031267286","0.9992042183876038","99.68607185712827","113.29340571850803","0.6937647461891174","187.02542573018792","116.62427243933215","0.9161574840545654","64.89704605800654","123.34142364231887","0.9249371886253357","208.37715099060458","229.58120160398232","0.9198434352874756","23.542320899714053","205.485591382052","0.8280317783355713","252.60273054534315","329.1152278933905","0.14284488558769226","-28.190175972732845","286.02613601009404","0.6694364547729492","234.21281403186276","208.53117006014935","0.15491695702075958","237.2225732741013","226.7570509108822","0.09559094160795212","165.8032545700572","241.48762660743918","0.06206664443016052","180.9170911203023","237.29836793072457","0.03821473568677902","232.332213158701","318.65591943791486","0.04480821639299393","180.71215660743465","253.50428758469306","0.04941330850124359","187.06622753267976","255.59885210695523","0.044300299137830734","185.018350439134","245.1915585678236"
