"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.5862642815884422","0.9989199638366699","118.10574001736111","106.52400464083242","0.9977768063545227","133.64186006433823","91.68832154400582","0.9954652190208435","104.39245685253269","83.01604954542313","0.8793037533760071","152.76076771854576","104.10835738730643","0.8294574022293091","80.94338011897467","99.97326066008712","0.9908682107925415","187.73547602634804","211.14883287818031","0.9827150702476501","64.51196209277983","187.7772832549779","0.9276146292686462","220.15993604473042","328.35094890763276","0.8683925867080688","-1.498489504546122","198.94004079092923","0.3885284960269928","51.10446506076389","81.08279607992257","0.6818754076957703","35.21899254493464","91.0193303201051","0.12217801809310913","146.2488032322304","345.80119175193585","0.2014073133468628","54.5016419653799","342.78944707549783","0.020833266898989677","28.839967017080273","211.39690027827712","0.03791574761271477","80.83421894148285","234.39159292035401","0.020765937864780426","27.97335755591299","75.82018286780975","0.02247495763003826","31.059249179815158","75.82047454023784"
"1","0.5853478846085423","0.9988426566123962","118.45121495863971","105.97626002488938","0.997723400592804","133.3460190716912","91.88266450324946","0.9954184293746948","104.03979332618465","83.43800232473728","0.8744935989379883","152.77420343137257","103.8825786219234","0.8202301263809204","80.69980596405229","101.04833282200637","0.9912502765655518","187.1292892156863","210.8853716554895","0.9823333621025085","53.576073740042894","189.25641895395466","0.9264506101608276","219.9411349826389","329.5126801887445","0.868243396282196","-3.9505498549517464","201.12312789511893","0.405239462852478","50.28989305683211","82.69059172773784","0.6960962414741516","35.76725978477329","91.53653845322872","0.11655255407094955","147.5796409058415","345.0508158185841","0.18011660873889923","47.25754282832925","342.4984876244469","0.020651064813137054","213.60977073120915","343.71090509195244","0.03464952111244202","79.24421721813727","234.89584593646296","0.020609773695468903","28.815154031990403","77.33162939021018","0.022012954577803612","31.20184804878983","77.2344700636062"
"2","0.5815084849429482","0.9988653659820557","119.05700284671161","106.1008608657702","0.9975688457489014","136.1124036203023","87.81976480399614","0.9954705238342285","103.96232255923204","83.41940820744608","0.8682198524475098","152.9913449754902","103.87479258849558","0.8292707204818726","80.94303704554738","99.94376123478983","0.9911664128303528","187.00814440359477","211.36907796944138","0.9825929403305054","52.59416168811275","188.85481842851217","0.925785481929779","221.339151220384","328.498016627489","0.8654383420944214","-2.9229644077276093","199.06510344648785","0.36773520708084106","50.28614318448734","81.89130394859653","0.6940351128578186","35.878479402828845","91.06824216589465","0.10697584599256516","146.8432298049428","345.9342591952434","0.17101047933101654","51.8417537913603","343.67833500414827","0.020035484805703163","213.27445235906865","343.516100318031","0.03134951740503311","81.49501027624592","234.69867537506917","0.019347941502928734","27.695605708103557","76.40900468404315","0.02077616937458515","30.586252648846","76.4439405593197"
"3","0.584465742111206","0.9988104104995728","118.58711990655638","106.24314029659845","0.9974727630615234","135.55983200571896","87.92481549018252","0.9949859380722046","103.86004678564134","83.66553922670079","0.870943546295166","153.5287575316585","104.39456905938884","0.8088414669036865","80.83179349213644","100.32287867723313","0.991168200969696","187.41603477328434","211.55542424294802","0.9837244749069214","53.45081603604984","189.4207925712113","0.928810715675354","220.1687921262255","328.02346558697457","0.8646448254585266","-2.082589966019774","198.84962233821904","0.3863731920719147","51.40221290339053","82.90541657304342","0.7017341256141663","34.73517523871528","91.95059177094858","0.12620483338832855","146.61035475388073","345.32975188398785","0.18547628819942474","52.32389562270221","342.1874351839049","0.02103712037205696","29.306118036407273","211.0869659153761","0.0333641842007637","82.03903696895425","234.12072645879428","0.02026733197271824","28.06338042215584","76.29253016108962","0.02205819822847843","31.13987542445364","76.08598557193723"
"4","0.5837983429870185","0.9988163709640503","118.91564063776553","105.85664192132191","0.997496485710144","133.35770750357435","91.35264708932523","0.9950475096702576","104.41658369076798","83.21684170613247","0.8744320869445801","153.68878931781046","104.14930495540654","0.8088728189468384","81.02201573988971","99.9555415600802","0.9913555979728699","187.4707509957108","211.38706443584073","0.9836775064468384","53.33758185891544","188.79455566406253","0.9313607811927795","219.94991127961603","327.7201586698009","0.8778191804885864","-2.3866735720166976","199.00678516489216","0.3607870936393738","49.95013866549224","84.58399949875555","0.6900315880775452","35.84955352583742","91.60435229276135","0.12698568403720856","147.34647863051472","345.2289304480089","0.1906357854604721","53.12756906147876","342.24210756014935","0.020746977999806404","29.68668021407782","210.9233700912611","0.036353372037410736","80.83946876276553","235.1322140313883","0.019615253433585167","54.029477188010624","303.2528605503319","0.020537737756967545","30.50547082439747","77.42225849522954"
"5","0.5828013067298076","0.9988722205162048","118.82055344924429","106.14196237209624","0.9977057576179504","133.1106467652165","91.62108294731749","0.9952046871185303","104.34018203635621","83.17668003318585","0.8757492899894714","153.7945516748366","104.2282752653139","0.8129146099090576","81.20953329248367","99.681572027966","0.9915032386779785","187.2720237183415","212.11065511787888","0.9823288917541504","64.40516652624592","188.81445420526828","0.9285647869110107","220.76988868464053","328.5980278622788","0.8797469735145569","-2.38452562319687","199.3114532200636","0.35598132014274597","49.67632617825777","84.08573386943446","0.678130030632019","43.67839339511847","69.22482110757744","0.1274130791425705","147.46347464767157","345.2522642422567","0.18567122519016266","53.58903473498775","342.50062655558634","0.020511053502559662","29.259970671211196","211.50290700186673","0.03731922805309296","82.03794392105802","235.20427332515212","0.01953294686973095","27.324605704912173","77.8051919852738","0.020472874864935875","30.649521771599268","77.90788498599973"
"6","0.5830349762211827","0.9988829493522644","118.88342364940769","106.13828405869747","0.9976673126220703","133.12971526501227","91.74736090465986","0.9952917098999023","104.373819189134","83.23221932470271","0.874764084815979","153.36626838235296","104.65812750622236","0.8177059292793274","81.61093718086194","100.85061942581582","0.991706132888794","187.3001078686683","212.24625038889658","0.9835216999053955","64.52353882633783","188.98158250656806","0.9297307133674622","220.40385327308007","328.3418746543142","0.8773013949394226","-2.090530520171122","198.67680642457137","0.3704127073287964","49.170911203022875","82.5959926368916","0.676213264465332","37.527784958384395","91.32061983631776","0.1227758377790451","146.78974226409315","345.285871387583","0.17888730764389038","53.43423681321487","343.5173642318861","0.021446140483021736","213.6926349315768","343.69713167173677","0.03364524245262146","81.70186759599673","234.67545500898785","0.02014737017452717","27.60053647109886","77.50966299951605","0.021494798362255096","30.512595581852533","77.4883141981817"
"7","0.5849230403409285","0.9988152980804443","119.04130125357435","105.87950579887999","0.9975893497467041","133.10848460477942","91.13138114456582","0.9951503276824951","104.1873148999183","82.84253685875278","0.8688656091690063","153.46245659722223","104.50563954041068","0.8127718567848206","81.74573312397877","100.63386630168004","0.9914118051528931","187.04570695465688","211.72106177405976","0.9825835227966309","53.42583550347223","188.86565892042313","0.9254056811332703","220.43444265727126","328.49736846653764","0.8829480409622192","-1.7431731629215814","198.12078155247514","0.39238372445106506","49.58065257352941","82.32410532183353","0.6964837312698364","36.592590730953845","90.3726844450014","0.1226002648472786","147.44975171058007","345.06501054341817","0.1759784072637558","47.427108864379086","341.6335816509956","0.021231073886156082","213.3828954758987","343.66446435978986","0.037015628069639206","80.40702869689542","233.66054838737557","0.02048499509692192","28.403495838439543","77.17412627903762","0.02197236940264702","31.047265545215485","77.04091299951605"
"8","0.5865959884489284","0.9988753199577332","118.92402599060458","105.95598879113662","0.9975319504737854","133.4222691355188","91.21759465310427","0.9952080845832825","104.76854511335785","82.88522635940957","0.8612431287765503","153.61699920853758","104.3879497156734","0.8215796947479248","81.43900952308007","100.05826696885372","0.9915773868560791","187.2116268382353","211.93620259782912","0.9822311997413635","64.46796492034314","188.40254792069967","0.9253211617469788","220.83974800857845","328.428436549364","0.8760366439819336","-1.7239216573877274","198.25192071695244","0.41363072395324707","49.95263193167892","81.54161301334348","0.715263843536377","35.97084195006128","89.39251114836837","0.11955207586288452","147.7139342064951","345.14078055862836","0.17292027175426483","46.328296536713644","342.12569785329094","0.021391572430729866","212.98882378472223","343.5998427129425","0.037311963737010956","80.22724226409314","234.20260539097072","0.02008001320064068","29.043259963490605","76.27918614750415","0.02237676829099655","31.44964878855188","75.96454451569414"
"9","0.5889238475219292","0.9987742304801941","118.62494574652779","105.5942258581651","0.9976480603218079","136.24007480596407","87.97162891489215","0.9951725602149963","104.37423406862746","82.6005297635509","0.8628527522087097","153.411314721201","104.89998066319829","0.8123595714569092","81.28715565002042","100.70189889553374","0.9914482831954956","186.3440021190768","211.12183697455754","0.9833813905715942","64.4305300245098","188.68628037714328","0.9286870360374451","220.37372663909315","327.17204136131085","0.8716323971748352","-0.7968137155171314","198.50520581270743","0.42694923281669617","48.66129956214257","82.58227593075914","0.7274688482284546","34.19856052772672","89.59422693843337","0.12606588006019592","147.22635506025327","344.95923067616155","0.1874823123216629","52.95376646752451","343.8916447732301","0.02150236815214157","213.4848281760621","343.8665609444137","0.036200787872076035","81.04682074652779","233.98061026514105","0.020794950425624847","28.7802223754085","76.22095698803928","0.02328474633395672","30.877701503778596","75.72871925556555"
