"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.7851023612653508","0.9890463948249817","114.6744233175041","105.08948672134265","0.9849029779434204","124.40115336499184","96.07539084105366","0.9792687296867371","109.46717505361521","97.22238456253457","0.8069106340408325","141.34628395629085","97.3412896890556","0.6573525071144104","96.33452371834152","101.68977720547568","0.9972582459449768","159.07343047896242","156.3078051541759","0.9913458824157715","80.83015790951798","154.80617827018807","0.989709198474884","182.69603056066177","211.2547747856748","0.9820466637611389","47.21214144837623","217.92580933697457","0.9622015357017517","149.1909690308415","205.68376659292036","0.9395900368690491","78.21190927542892","211.0178071418695","0.9860370755195618","150.3610249438317","283.3223326016317","0.9543232321739197","92.94081744025736","275.42598217989496","0.5788999795913696","132.96673943014707","350.5487762721239","0.48265641927719116","85.40146771599265","353.76935840707966","0.03472641482949257","163.70327818627453","338.0574508261892","0.030464213341474533","78.65842333026961","338.8739067685288"
"1","0.7811151602688957","0.9895004630088806","114.17065589256536","105.03702619434459","0.9854180812835693","124.17293772977942","92.33435166620576","0.9795046448707581","109.25269831239788","96.89637580804066","0.8176202774047852","141.4486474928513","97.17507691509957","0.6473496556282043","96.40822865604575","101.4435246560426","0.9971907734870911","159.186421313317","155.8115893338634","0.9914031624794006","87.2015261182598","151.1470180275166","0.9886598587036133","182.6840469260621","211.4086806035675","0.9791465401649475","46.3351540160335","217.6588318411228","0.9622784852981567","152.26924721711603","200.52610684285125","0.940924346446991","75.70144952512256","211.45048698492812","0.9853591322898865","149.43202997344773","285.74032943860624","0.9440270066261292","92.50169941023285","276.99424000967923","0.5572939515113831","133.5028435202206","351.1345517318861","0.4522758424282074","86.43696703941994","354.10850862486177","0.033121298998594284","137.59596481821896","348.301505029729","0.02788420394062996","91.2777650122549","348.188951880531"
"2","0.7727282866835594","0.988778293132782","116.38665492238563","101.84331843283326","0.985768735408783","126.87388301674838","92.99885437551853","0.9785317182540894","110.00964594822304","95.87652695917451","0.8063861727714539","141.38083065257354","96.33049078747236","0.6503433585166931","96.51866638582517","101.20303263706444","0.996941328048706","157.58899165134804","157.1225434699945","0.9909356236457825","86.91747727736929","151.10918163198286","0.98918217420578","182.53553602430557","211.99145831892977","0.9751975536346436","47.597751991421575","217.05722505012446","0.9563727974891663","147.79126136131538","206.24734254009957","0.93716961145401","78.44863791870915","211.38461762824946","0.9845929741859436","148.87219796772877","287.8338893113938","0.9335271120071411","87.944375829759","286.58549891108964","0.5118770599365234","133.34124795751634","351.6302328194137","0.39998379349708557","87.25500568065769","354.9672570692755","0.027745164930820465","137.5369242749183","347.7491098589602","0.023047402501106262","77.7758868847018","338.908421339187"
"3","0.7715440564514959","0.988422691822052","116.56503714767157","101.61480118743087","0.9855088591575623","126.84744242749184","93.29846677526965","0.9785125255584717","109.73174051521652","95.72001229345273","0.8116289973258972","140.97067440257354","96.51310203349696","0.6481695771217346","96.56135110294119","101.32183243743087","0.9968962669372559","156.9540505004085","156.8062409257467","0.9909597635269165","86.99573791104984","150.70190969821627","0.9892992973327637","182.6195969924428","211.9715111656527","0.9761322736740112","47.589422487745104","216.25995467194414","0.9563423991203308","147.38871655433007","206.7961728256361","0.9382594227790833","77.76514788858252","210.65230918141594","0.9838764071464539","149.81735728145426","287.9502990182522","0.9357528686523438","87.72265465430965","286.0425020741151","0.5021029114723206","132.91288488051472","351.98921676230646","0.38491082191467285","87.64821569904004","355.0262721238938","0.026876237243413925","136.826251659518","347.59640313882744","0.02259763889014721","77.49435923457925","339.02917372441925"
"4","0.7694188405704849","0.9880139231681824","115.89711307700163","101.70701828678098","0.9865802526473999","126.67036068984886","92.72068800124448","0.9785539507865906","109.79974085988563","95.7552965552406","0.8184916377067566","141.13909952001634","96.055783972276","0.6332545876502991","96.42421747344771","101.40712231661367","0.9969222545623779","156.16656135110296","157.4345681519635","0.9912473559379578","86.98841369229984","151.25759428581307","0.9901033639907837","182.45849609375","212.07051775096795","0.9769218564033508","48.60602085886438","216.86757315576605","0.9599761962890625","148.361896190768","206.2562871612279","0.9374057650566101","78.21742238562092","209.96187193203818","0.9853842854499817","148.70350158292484","285.10636321211285","0.9380543231964111","87.94062595741423","285.657688917312","0.47853797674179077","133.2690748825572","351.96085972068585","0.3754771649837494","86.71696282679738","355.26891117602327","0.024685995653271675","137.291890063317","347.50737823216264","0.020509399473667145","92.6592897901348","347.56130522331307"
"5","0.7679078872589504","0.9885661005973816","115.69325565512663","101.80328639207688","0.9851662516593933","123.79522186478759","91.72350047963911","0.977211594581604","109.7900550194036","96.16885565023507","0.8105918765068054","140.53402969260623","96.86586363125693","0.6424563527107239","96.65190653084152","101.47393960868364","0.9968944787979126","156.55530343647877","156.76842073423674","0.9916365146636963","86.81905509599673","151.17702787956307","0.9901880025863647","182.60844311683007","211.61823103913164","0.9759256839752197","48.15293255974265","216.96111898506638","0.9616913795471191","146.79211984272877","205.5473935287611","0.9362006783485413","76.32869944852942","210.4321613142976","0.9856566786766052","148.40459686478758","285.7389034845133","0.9420825839042664","89.41723792381536","289.0411214912887","0.461471825838089","134.65407028696896","352.2816669835454","0.3640645444393158","86.75806781045752","355.45285925401","0.02434072270989418","139.1427472681781","347.39463063467923","0.02028881385922432","77.62934666053923","339.41664434112283"
"6","0.778591951026636","0.9888433218002319","115.06002987132354","104.77660322611312","0.9847518801689148","127.61429930044936","93.24441825394082","0.9774529933929443","110.8850337009804","96.73016303408463","0.7967701554298401","141.07592613868465","96.29670539788441","0.6601930260658264","96.80735868566177","101.20331620748065","0.9971847534179688","157.22803053513073","156.7762634817478","0.9914923310279846","87.20930510876227","151.38221943272956","0.9895403981208801","182.8006759344363","212.1840755496405","0.9773041605949402","48.326519735498366","216.5722386182937","0.9638224840164185","146.35423049428104","206.08962877661781","0.9392560124397278","84.92171543096406","213.10919567547015","0.9859176874160767","147.76813980800654","285.908429981333","0.9465315341949463","87.37754672181373","284.4205117014657","0.5459402203559875","134.07398897058823","350.8535091433905","0.4353824257850647","87.27787990196079","354.1863851631638","0.029917435720562935","137.59786368974673","348.59677475110624","0.025762347504496574","90.44645820567811","347.97787826673124"
"7","0.7761061788700959","0.9882395267486572","116.5316712622549","101.70431221480919","0.9851000905036926","125.82851434844773","95.92496078626246","0.9775997996330261","111.04985255821079","97.0598906120368","0.8028544783592224","140.91348486008988","96.61077178685012","0.6541264653205872","96.85698465584152","101.59209124809874","0.997247576713562","157.08794487847223","156.92022002903764","0.9918181896209717","86.97420406964869","151.70817957515212","0.9892421364784241","182.33045789930557","212.33117567754428","0.9743282794952393","49.88636291104984","215.3628026911643","0.9626817107200623","146.112690844567","205.99812465431418","0.9485896825790405","84.41677517361111","212.53955942339604","0.9850183129310608","144.89040798611111","282.492427319552","0.9443913102149963","87.13039024203432","284.8213668418142","0.513935387134552","134.50614979064542","351.19032598174783","0.42427945137023926","87.37687653186275","354.70215924018254","0.02908860705792904","138.21702346303104","348.43366504770466","0.025264035910367966","90.07718354268792","347.9158492636892"
"8","0.7806395333917702","0.988294243812561","115.02538743361929","105.14420770965847","0.9843446612358093","125.94311683006536","95.86619689401273","0.9776909351348877","111.68066087111929","96.89024258503872","0.7967446446418762","141.30789164624184","96.45503491426992","0.6583396792411804","96.58189561631944","101.57128528156113","0.9972358345985413","156.97808159722223","157.03296762652104","0.9919058084487915","86.80246789470998","151.4572278588219","0.9890218377113342","181.99410232843138","211.5068769876936","0.9748544692993164","49.329802070567816","214.71984323147126","0.9658066034317017","146.5122357536765","206.42391778726494","0.9432454109191895","81.69275620404412","212.69623612935567","0.984384298324585","146.4794602736928","284.9773143667036","0.9478633999824524","87.73573133680556","284.6402382639657","0.5573353171348572","132.49382467830884","350.745104224281","0.45267993211746216","86.3571346507353","354.15057427060293","0.03277559578418732","137.27641186683007","348.8304691821073","0.028349395841360092","78.59351064644608","338.3266968853706"
"9","0.7784517930053613","0.9882442951202393","115.15619415083742","104.93499755859376","0.9840602874755859","125.11844011693219","91.36321211283186","0.9778256416320801","111.20761846405229","96.7048604509472","0.7951403260231018","141.23972375408496","96.60479250207412","0.6538282036781311","96.99802772671569","101.24227068065542","0.9971039891242981","157.32648463031046","157.24295557072733","0.9919517040252686","86.88974417892157","151.47164943998897","0.9892334938049316","181.67646420547388","211.6220551887445","0.9745283126831055","48.762538136999595","215.36899262824946","0.9636322855949402","145.93488306781046","206.23839791897126","0.9404469132423401","72.97889859068628","209.96987671978707","0.9858139753341675","147.5900448069853","286.6539122995022","0.947778582572937","87.55852194393383","285.75322784153764","0.5379825830459595","132.51543032577615","350.92250587665933","0.4431380331516266","86.91103866676879","354.26043755185293","0.03326369449496269","137.08757786968954","348.26047644151","0.02970816008746624","78.51966209660948","337.81348304410955"
